Time [s],Packet ID,MOSI,MISO
1.8333182200,76113,0x00000004,0x30600C45
1.8333223200,76114,0x00000004,0x30600C45
1.8333264200,76115,0x00000004,0x30600C45
1.8333305000,76116,0x00000004,0x30600C45
1.8333346000,76117,0xD0000014,0x33F01F05
1.8333387000,76118,0x0D000018,0x30600201
1.8333427800,76119,0x09400000,0x30600005
1.8333468800,76120,0x08400008,0x30604004
1.8333812000,76121,0x00000004,0x30600C45
1.8333893800,76122,0x00000004,0x30600C45
1.8334582400,76123,0x09C00004,0x30602212
1.8334746200,76124,0x05400014,0x30602306
1.8334787200,76125,0x05400014,0x30602306
1.8334828000,76126,0x05400014,0x30602306
1.8335032800,76127,0x00000004,0x30600C45
1.8335073800,76128,0x00000004,0x30600C45
1.8335114600,76129,0x00000004,0x30600C45
1.8335155600,76130,0x00000004,0x30600C45
1.8338058000,76131,0x08000414,0x30600005
1.8338099000,76132,0x00000004,0x30600C45
1.8338139800,76133,0x00000004,0x30600C45
1.8338180800,76134,0x00000004,0x30600C45
1.8338221800,76135,0x00000004,0x30600C45
1.8338262800,76136,0x00000004,0x30600C45
1.8338303600,76137,0x00000004,0x30600C45
1.8338344600,76138,0xD0000014,0x33F01F05
1.8338385600,76139,0x0D000018,0x30600201
1.8338426400,76140,0x09400000,0x30600005
1.8338467400,76141,0x08400008,0x30604004
1.8338810600,76142,0x00000004,0x30600C45
1.8338892400,76143,0x00000004,0x30600C45
1.8339582600,76144,0x09C00004,0x30602212
1.8339746400,76145,0x05400014,0x30602306
1.8339787400,76146,0x05400014,0x30602306
1.8339828200,76147,0x05400014,0x30602306
